x,y,z
-0.048629,0.013551,0.095683
-0.047086,0.0087796,0.081991
-0.048055,0.039879,0.071499
-0.050672,0.048316,0.047875
-0.047639,0.011174,0.057621
-0.049399,0.01268,0.059593
-0.048702,0.013136,0.079817
-0.049421,0.0066498,0.044717
-0.050112,0.052215,0.036841
-0.048812,0.015391,0.056876
-0.048098,0.027801,0.072014
-0.047181,0.012577,0.084369
-0.047918,0.017544,0.034532
-0.051907,0.04149,0.028486
-0.051966,0.019541,0.031259
-0.044836,0.024744,0.092174
-0.048921,0.044226,0.054265
-0.051471,0.043609,0.036475
-0.050171,0.052372,0.052387
-0.047107,0.020735,0.10422
-0.050736,0.022615,0.034115
-0.047553,0.039889,0.082047
-0.046191,0.046758,0.091282
-0.044343,0.0012071,0.05836
-0.049376,0.023421,0.043403
-0.046334,0.014231,0.10909
-0.05089,0.012285,0.073015
-0.051457,0.047748,0.03391
-0.04599,0.011351,0.096173
-0.047592,0.053088,0.078028
-0.047041,0.042138,0.036036
-0.048992,0.0010855,0.042954
-0.047316,0.014356,0.085404
-0.046264,0.049999,0.04501
-0.04892,0.040232,0.04802
-0.044837,0.010426,0.10808
-0.048713,0.046555,0.04638
-0.049413,0.018694,0.056571
-0.046723,0.011376,0.109
-0.048886,-0.00040264,0.067914
-0.048951,0.0023945,0.084147
-0.048126,0.0026007,0.042725
-0.047893,0.014298,0.054878
-0.045981,0.035998,0.065863
-0.048959,0.016346,0.056533
-0.049899,-0.00083037,0.094211
-0.045961,0.022723,0.085215
-0.048215,0.042642,0.051916
-0.047169,0.037627,0.082519
-0.047651,0.040281,0.096834
-0.047415,0.0083157,0.058461
-0.048876,0.014164,0.075717
-0.049077,0.0054548,0.048174
-0.048825,0.03918,0.049639
-0.047162,0.015339,0.082738
-0.04971,0.0075722,0.04623
-0.05022,0.023059,0.038805
-0.048592,0.021778,0.043839
-0.04816,0.019696,0.041592
-0.047877,0.05145,0.063987
-0.044736,0.054709,0.076868
-0.047276,0.010912,0.091012
-0.047524,0.024244,0.041823
-0.048144,-0.00033484,0.083394
-0.052242,0.05306,0.051758
-0.04631,0.031402,0.10048
-0.04698,0.0043721,0.10299
-0.047064,0.018515,0.053424
-0.047285,0.041291,0.047204
-0.046289,0.011911,0.081694
-0.046215,0.012357,0.083
-0.044826,0.0016672,0.10363
-0.048923,0.015076,0.039072
-0.048036,0.019471,0.052013
-0.046708,0.037351,0.064576
-0.043734,0.021794,0.090586
-0.045957,0.024204,0.10716
-0.04834,0.044872,0.055375
-0.046365,0.027554,0.096575
-0.048002,0.017674,0.040751
-0.048413,0.0041251,0.048283
-0.048018,0.055294,0.053474
-0.046396,0.011041,0.092065
-0.051625,0.023649,0.033632
-0.043089,0.0014354,0.068222
-0.045073,0.0222,0.055798
-0.046961,0.042904,0.055466
-0.047784,0.018799,0.053493
-0.051089,0.0079038,0.035678
-0.044032,0.041274,0.098232
-0.046851,-0.00024244,0.071179
-0.050525,0.027119,0.030061
-0.046605,0.025387,0.073243
-0.04756,0.020447,0.041061
-0.044262,0.039407,0.10118
-0.046383,0.0038011,0.057572
-0.047989,0.0069534,0.061642
-0.047664,0.017038,0.054467
-0.0486,0.015397,0.038508
-0.04941,0.045924,0.033365
-0.048361,0.0037153,0.042662
-0.04577,0.0066288,0.070349
-0.047816,0.018292,0.035573
-0.04479,0.010307,0.10793
-0.046102,0.014288,0.083673
-0.048723,0.052369,0.049321
-0.049452,0.044546,0.068364
-0.045376,0.037965,0.052294
-0.047628,0.013019,0.037141
-0.048409,0.051468,0.05229
-0.047283,0.056392,0.048972
-0.047526,0.0021548,0.048162
-0.04594,0.027087,0.10549
-0.04609,0.023481,0.10466
-0.042792,0.018177,0.099752
-0.047266,0.0042177,0.083293
-0.047912,0.047146,0.033404
-0.045488,0.014673,0.096505
-0.049301,0.046588,0.054561
-0.043939,0.01289,0.069888
-0.047557,0.052418,0.038091
-0.047154,0.00087227,0.047722
-0.046839,0.0067717,0.10405
-0.048862,0.048909,0.031282
-0.050456,0.004527,0.039287
-0.048071,0.01826,0.037236
-0.044304,0.011281,0.082591
-0.047675,0.00086617,0.081548
-0.04552,0.013679,0.095406
-0.040608,0.01787,0.095306
-0.047461,0.017967,0.034977
-0.047759,0.047936,0.065342
-0.04727,0.025351,0.088487
-0.041827,0.010687,0.11386
-0.047223,0.010936,0.079998
-0.048444,0.050426,0.032297
-0.045496,0.0063091,0.078126
-0.047264,0.050169,0.032988
-0.045979,0.027552,0.10259
-0.046914,0.04425,0.028417
-0.045158,0.00096434,0.058533
-0.042533,0.019244,0.1045
-0.047316,0.052907,0.059121
-0.045946,0.049863,0.057286
-0.044797,0.004172,0.10356
-0.044559,0.0028662,0.10452
-0.045406,0.037619,0.050493
-0.044926,0.0071824,0.11046
-0.046827,0.024536,0.043481
-0.04593,0.018217,0.053641
-0.044428,-0.0013996,0.08809
-0.043972,0.02929,0.094463
-0.047987,0.022339,0.056596
-0.045219,0.020596,0.053063
-0.042111,0.029891,0.10859
-0.048584,0.026887,0.080458
-0.046609,0.038782,0.068793
-0.044327,0.0060258,0.084065
-0.046009,0.014984,0.073855
-0.048206,0.051613,0.055094
-0.044877,0.048313,0.05708
-0.042329,0.016917,0.095921
-0.04371,0.00021414,0.10295
-0.048939,-5.8617e-05,0.058813
-0.045208,0.041452,0.095136
-0.044218,0.048631,0.086797
-0.046665,0.0099832,0.036577
-0.04597,0.00015131,0.078312
-0.04411,0.01685,0.10748
-0.048293,0.0036055,0.042462
-0.04189,-0.00022599,0.060857
-0.044602,0.0092262,0.075385
-0.046001,0.0028897,0.076277
-0.045016,0.00062063,0.07059
-0.045668,0.053796,0.057513
-0.044962,0.0089222,0.10636
-0.048367,0.016249,0.070937
-0.046638,0.00012522,0.049385
-0.044869,0.011501,0.053875
-0.052635,-0.0014192,0.063913
-0.043165,0.036944,0.10278
-0.046399,0.056229,0.045582
-0.046236,0.012449,0.058838
-0.04418,0.023961,0.097363
-0.04758,0.029671,0.079329
-0.046964,0.053376,0.062754
-0.047104,0.0012884,0.046139
-0.046523,0.044104,0.05211
-0.046704,0.045428,0.048364
-0.043356,0.022081,0.0835
-0.047757,0.05318,0.046215
-0.043655,0.027121,0.07553
-0.042927,0.008582,0.084556
-0.0466,0.055239,0.063901
-0.045171,0.053127,0.081235
-0.040996,0.038503,0.063102
-0.04105,0.010139,0.038516
-0.046226,0.020489,0.053363
-0.045114,0.036669,0.067451
-0.044982,0.022066,0.036402
-0.044848,0.026399,0.043473
-0.045524,0.038855,0.053561
-0.039883,0.015563,0.1044
-0.041982,0.026184,0.078148
-0.044314,0.023468,0.04302
-0.044894,0.0097452,0.070789
-0.046236,0.054491,0.044107
-0.04084,0.02574,0.091819
-0.043535,0.020033,0.1047
-0.041065,0.032695,0.090469
-0.044675,0.043702,0.047465
-0.047244,0.050715,0.063892
-0.043297,0.024,0.051374
-0.047775,0.02938,0.082111
-0.041158,0.032816,0.1062
-0.046448,0.016342,0.055033
-0.042593,0.006934,0.082527
-0.042611,0.029389,0.07506
-0.046014,0.010445,0.081043
-0.045503,0.046526,0.03512
-0.046045,0.023741,0.037129
-0.042684,0.0068029,0.10132
-0.044901,0.0068722,0.055792
-0.047911,0.050106,0.031266
-0.04394,0.008131,0.10201
-0.044819,0.043013,0.055235
-0.043371,0.026045,0.095521
-0.04082,0.020252,0.093131
-0.047147,0.028021,0.08527
-0.045301,0.0079668,0.058856
-0.044255,0.019503,0.053409
-0.044124,0.055012,0.060048
-0.044025,0.030087,0.10062
-0.046847,0.015155,0.053469
-0.04252,0.0049407,0.066821
-0.045776,0.01582,0.068478
-0.044404,0.041255,0.054841
-0.043453,0.051511,0.083038
-0.045347,-0.00064815,0.094335
-0.041645,0.011309,0.05302
-0.044392,0.057472,0.056585
-0.047954,0.022546,0.051815
-0.037318,0.021153,0.084466
-0.042552,0.045062,0.062604
-0.044561,0.00066124,0.073866
-0.043557,0.0085678,0.078886
-0.044017,0.021058,0.10942
-0.043681,0.010229,0.077091
-0.044485,0.057332,0.063557
-0.044551,0.048304,0.045681
-0.045446,0.049982,0.030916
-0.043,0.055374,0.058255
-0.042495,0.044707,0.092389
-0.03993,0.010414,0.11596
-0.044886,0.024463,0.086484
-0.042964,0.054799,0.075183
-0.045555,0.0041182,0.040797
-0.044696,0.027427,0.041272
-0.042905,0.0026369,0.10828
-0.042372,0.028496,0.074884
-0.043733,0.020411,0.052418
-0.041024,0.021532,0.088717
-0.042266,0.029901,0.097402
-0.044741,0.054873,0.044169
-0.041558,0.033,0.1034
-0.043097,0.036261,0.065355
-0.042683,0.0099315,0.10455
-0.043893,0.037566,0.067437
-0.04366,0.038756,0.048436
-0.045901,0.039313,0.028214
-0.046923,0.016724,0.069249
-0.045047,0.053195,0.039442
-0.041915,0.011331,0.10585
-0.042196,0.022198,0.11173
-0.043227,0.050145,0.089212
-0.049061,0.024135,0.031551
-0.041038,0.025132,0.03156
-0.047051,0.043494,0.067511
-0.042564,0.04061,0.091309
-0.043353,0.04615,0.094147
-0.042876,0.047437,0.089018
-0.04233,0.018652,0.071016
-0.044155,0.041814,0.038088
-0.043511,0.05426,0.078126
-0.04072,0.014104,0.10914
-0.044521,0.029795,0.075456
-0.03992,0.021241,0.099289
-0.043197,0.014488,0.075845
-0.043069,-0.00097487,0.077403
-0.044708,0.055103,0.035363
-0.043366,0.03849,0.051832
-0.041961,0.0078285,0.08387
-0.041687,0.022298,0.11146
-0.041862,0.049806,0.084913
-0.044094,0.047613,0.065714
-0.043032,0.046618,0.061128
-0.041566,0.031743,0.090645
-0.042424,0.044211,0.065942
-0.040343,0.00050407,0.10625
-0.045555,-0.00038189,0.05563
-0.042111,0.048199,0.09523
-0.044233,0.010296,0.055572
-0.04413,0.020428,0.033786
-0.042357,0.051024,0.090765
-0.042396,0.023612,0.087218
-0.042925,0.057631,0.046104
-0.042646,0.045896,0.089349
-0.043289,0.037906,0.049936
-0.041489,0.046866,0.043863
-0.040337,0.015226,0.068931
-0.044624,0.0035804,0.041708
-0.039427,0.044308,0.10209
-0.040318,0.056187,0.082947
-0.041982,0.0056286,0.069961
-0.042031,0.020103,0.10959
-0.046082,0.04868,0.03424
-0.044714,0.044055,0.047382
-0.042739,0.059189,0.048704
-0.040908,0.017874,0.11488
-0.039764,0.00075087,0.062029
-0.041766,0.00090887,0.058074
-0.042688,0.045273,0.057206
-0.04132,0.012146,0.083518
-0.042042,0.014954,0.066688
-0.039679,0.00039185,0.066522
-0.04048,0.042687,0.080394
-0.039743,0.015876,0.052673
-0.037715,0.022958,0.11446
-0.042047,0.045291,0.084108
-0.041426,0.016789,0.096868
-0.044076,0.0040057,0.056855
-0.041055,0.05345,0.074598
-0.042435,0.0005293,0.058792
-0.042273,0.0082956,0.055828
-0.042346,0.021141,0.052717
-0.041669,0.039652,0.049179
-0.040599,0.042875,0.085213
-0.043295,0.040942,0.095084
-0.043034,0.041903,0.038025
-0.042142,0.017321,0.06608
-0.039308,0.013579,0.10735
-0.038137,0.014654,0.077322
-0.043864,0.045951,0.056681
-0.041241,0.050411,0.032412
-0.042246,0.010395,0.06636
-0.039728,0.0064186,0.11472
-0.04048,0.02821,0.11032
-0.043828,0.040084,0.054243
-0.041822,0.012826,0.074327
-0.040676,0.060326,0.046657
-0.043384,0.0040095,0.058581
-0.040397,0.010959,0.084241
-0.042609,0.0052657,0.041369
-0.040216,0.023155,0.11146
-0.042013,0.043095,0.056921
-0.046711,0.024525,0.053718
-0.042785,0.039434,0.050533
-0.041717,0.035664,0.10211
-0.043508,0.045578,0.038603
-0.042429,0.023361,0.037231
-0.042579,0.026009,0.082236
-0.037946,0.011427,0.079527
-0.04209,0.059273,0.054222
-0.042711,0.01075,0.046241
-0.041649,0.00027554,0.092471
-0.041456,0.012721,0.04615
-0.041518,0.05751,0.056803
-0.044025,0.032173,0.098497
-0.036225,0.01903,0.11798
-0.040272,-0.0010167,0.097976
-0.043258,0.057536,0.045906
-0.044415,0.05781,0.041683
-0.040712,0.012346,0.1054
-0.041892,0.05424,0.079781
-0.042995,0.052844,0.043795
-0.046806,0.011871,0.03661
-0.040809,0.050498,0.041972
-0.042246,0.04457,0.047384
-0.04392,0.050397,0.062298
-0.046908,0.022557,0.056689
-0.040378,0.027842,0.091836
-0.042426,0.020756,0.11103
-0.044882,0.047506,0.035141
-0.041162,0.022976,0.11177
-0.038193,-9.5186e-05,0.08846
-0.036236,0.027765,0.050859
-0.041706,0.048949,0.079134
-0.042393,0.02228,0.034821
-0.039651,0.041463,0.090453
-0.039917,0.04179,0.086742
-0.046004,0.022782,0.032861
-0.045004,0.00042809,0.048281
-0.040568,0.0032595,0.090948
-0.04417,0.049038,0.045985
-0.040993,0.019471,0.1025
-0.038987,0.032306,0.087605
-0.038456,0.019407,0.098271
-0.042113,0.02701,0.042313
-0.040695,0.050779,0.05793
-0.042278,0.051966,0.043806
-0.045297,0.031926,0.029727
-0.043083,0.048767,0.041887
-0.042863,0.055141,0.045129
-0.038522,0.018341,0.093399
-0.040078,0.0012292,0.091077
-0.041542,0.023611,0.052752
-0.039347,0.0488,0.034328
-0.037919,0.00042401,0.091777
-0.040294,0.016554,0.069941
-0.041417,0.041012,0.056516
-0.04127,0.0064338,0.054055
-0.037533,0.020991,0.10748
-0.041489,0.041361,0.062864
-0.041558,0.029325,0.076145
-0.040937,0.0040414,0.11187
-0.04296,0.0019676,0.070296
-0.041215,0.026719,0.076707
-0.041051,0.028732,0.078167
-0.040612,0.057816,0.059175
-0.042073,0.0069035,0.042206
-0.037425,0.028803,0.053272
-0.038504,0.018442,0.10232
-0.039003,0.026661,0.077946
-0.040031,0.030742,0.093983
-0.042049,0.017236,0.052771
-0.042706,0.050851,0.033952
-0.041305,0.059717,0.052782
-0.038199,7.1326e-05,0.10424
-0.03951,0.020118,0.10803
-0.041597,0.042969,0.065176
-0.042197,0.059178,0.054993
-0.038354,0.034348,0.10514
-0.039005,0.012544,0.067579
-0.04002,0.019419,0.051629
-0.036122,0.00011765,0.076596
-0.039846,0.039979,0.060856
-0.041544,0.053148,0.078379
-0.041101,0.018728,0.072201
-0.039123,0.0076061,0.068027
-0.039443,0.0275,0.041952
-0.041251,0.037537,0.065522
-0.041112,0.042752,0.061388
-0.038725,0.030222,0.089141
-0.045036,0.016503,0.034252
-0.041055,0.024904,0.056061
-0.047128,0.023754,0.055571
-0.038822,0.041565,0.082969
-0.04149,0.058146,0.06968
-0.041713,0.046224,0.040383
-0.039224,-0.0002599,0.08368
-0.037481,0.028487,0.051592
-0.04111,0.041382,0.040933
-0.042152,0.024298,0.083982
-0.041353,0.010841,0.047482
-0.037576,0.028129,0.11026
-0.038485,0.011338,0.081995
-0.037343,0.022058,0.081993
-0.03951,0.010592,0.054709
-0.040224,0.044675,0.088197
-0.037945,0.017861,0.094777
-0.040099,0.050346,0.073204
-0.036935,0.025033,0.052637
-0.037797,0.024966,0.088939
-0.042519,0.024171,0.035826
-0.036772,0.030051,0.10964
-0.039481,0.012121,0.083143
-0.039625,0.055005,0.073255
-0.038736,0.041137,0.048154
-0.039149,0.025692,0.07784
-0.039131,0.061505,0.0407
-0.035875,0.033996,0.095972
-0.043317,0.01348,0.053222
-0.038745,0.046017,0.075495
-0.04003,0.0081631,0.043918
-0.04187,0.0088593,0.044613
-0.039827,0.020302,0.066851
-0.040064,0.042317,0.091318
-0.04067,0.025396,0.091716
-0.039761,0.016258,0.055428
-0.042155,0.053868,0.058369
-0.040696,0.035245,0.029196
-0.038949,0.02609,0.079655
-0.03748,0.017729,0.068683
-0.041473,0.047082,0.039215
-0.04071,0.040751,0.057413
-0.039796,0.0039049,0.092254
-0.037428,0.020962,0.067776
-0.037561,0.0581,0.073982
-0.039763,0.0038573,0.057245
-0.034599,0.022927,0.11758
-0.039991,0.0043215,0.057454
-0.03749,0.041919,0.037954
-0.03886,0.018581,0.069781
-0.039254,0.033131,0.088212
-0.040513,0.049752,0.027674
-0.036316,0.031294,0.10881
-0.04056,0.033313,0.091231
-0.040033,0.0044137,0.044354
-0.038373,0.01759,0.072377
-0.039125,0.058762,0.060975
-0.03772,0.016218,0.10495
-0.040014,0.013043,0.078976
-0.037162,0.0047006,0.091052
-0.039115,0.040152,0.039641
-0.038481,0.043528,0.042372
-0.037593,0.039592,0.07742
-0.039942,0.058649,0.048086
-0.038449,0.054245,0.054162
-0.042622,0.028216,0.039087
-0.040726,0.0017845,0.058037
-0.037892,0.018849,0.068877
-0.03651,0.037914,0.10306
-0.037616,0.045479,0.05693
-0.038253,0.0083789,0.056482
-0.039393,0.0075317,0.042165
-0.037291,0.039078,0.079174
-0.039204,0.053866,0.029476
-0.039447,0.016523,0.058144
-0.041029,0.022257,0.052526
-0.040229,0.056983,0.076647
-0.0414,0.057353,0.057111
-0.041317,0.041902,0.027502
-0.036636,0.020384,0.09524
-0.035054,-0.00019771,0.08272
-0.040032,0.012036,0.04646
-0.039084,0.059593,0.060777
-0.040584,0.050818,0.030167
-0.039508,0.0052943,0.091655
-0.036847,0.051262,0.096648
-0.036274,0.057569,0.085295
-0.041394,0.051107,0.032982
-0.038779,0.018262,0.073833
-0.039336,0.040018,0.042155
-0.037814,0.062328,0.05829
-0.037203,0.01868,0.10425
-0.037699,0.044187,0.07611
-0.038229,0.039857,0.058548
-0.037685,0.043322,0.085022
-0.040043,-0.00076076,0.073507
-0.038296,0.04144,0.057128
-0.036866,0.0016115,0.10496
-0.037571,0.027455,0.050763
-0.038019,0.027425,0.089573
-0.036892,0.040973,0.076108
-0.040606,0.046162,0.042003
-0.038512,0.027539,0.039435
-0.035772,0.03238,0.087877
-0.036748,0.018842,0.095596
-0.036119,0.0084911,0.066669
-0.037942,0.041702,0.082953
-0.03848,0.046435,0.084425
-0.040281,0.04669,0.036051
-0.038518,0.0034558,0.064261
-0.035277,0.0062769,0.087456
-0.036421,0.014521,0.075214
-0.038754,0.036203,0.10043
-0.036801,0.017758,0.051554
-0.03729,0.028631,0.041271
-0.037772,0.058848,0.075911
-0.037254,0.022687,0.081447
-0.037098,0.019772,0.10537
-0.038613,0.05948,0.031287
-0.035348,0.020784,0.10546
-0.036283,0.0019024,0.10183
-0.038335,0.040441,0.059971
-0.039636,0.048514,0.081914
-0.039745,0.034179,0.029577
-0.035511,0.0069959,0.11552
-0.036173,0.00030671,0.10082
-0.037444,0.011411,0.043086
-0.038075,0.034409,0.093094
-0.035365,0.010152,0.066979
-0.036004,0.020721,0.087396
-0.036222,0.0034381,0.11082
-0.036042,0.001582,0.088492
-0.038667,0.056028,0.071394
-0.035413,0.039803,0.078828
-0.036605,0.047406,0.045807
-0.040477,0.059693,0.051036
-0.03499,0.0025209,0.051257
-0.04168,0.029059,0.040848
-0.037004,0.0058106,0.11494
-0.035996,0.045334,0.056034
-0.038752,0.011807,0.055408
-0.036606,0.0054114,0.05594
-0.039027,0.059155,0.064865
-0.033272,0.045365,0.10518
-0.037048,0.0010862,0.054737
-0.036774,0.01681,0.057339
-0.036965,0.0139,0.059202
-0.036432,0.0061299,0.10412
-0.038523,0.023592,0.052944
-0.034982,0.049905,0.099773
-0.035025,0.014577,0.03733
-0.039286,0.0095901,0.046953
-0.039602,-4.0229e-05,0.055874
-0.035852,0.062873,0.043619
-0.039325,0.058997,0.050157
-0.03921,0.018837,0.054043
-0.036015,0.01932,0.090953
-0.036743,0.0064589,0.10053
-0.039159,0.050834,0.033245
-0.03833,0.012948,0.066624
-0.037389,0.0465,0.07196
-0.037,0.0065352,0.089772
-0.037228,0.04414,0.080821
-0.037916,0.054489,0.073437
-0.036961,0.041196,0.043473
-0.034951,0.0042478,0.10862
-0.038615,0.056418,0.047538
-0.037705,0.017438,0.074771
-0.037016,0.04161,0.045226
-0.037218,0.031415,0.088473
-0.036847,0.034369,0.105
-0.040564,0.043654,0.047779
-0.038327,0.0074561,0.045292
-0.037388,0.061035,0.061732
-0.039783,0.0072477,0.065247
-0.03651,0.014114,0.07708
-0.036008,0.045973,0.044861
-0.034151,0.033727,0.086839
-0.038358,0.0015634,0.091146
-0.033044,0.016886,0.11869
-0.03314,0.027369,0.11543
-0.039893,0.054606,0.058027
-0.036987,0.022656,0.038115
-0.036028,0.053452,0.053829
-0.034434,0.056518,0.090217
-0.038178,0.0070659,0.062776
-0.034673,0.046167,0.070614
-0.034994,0.013869,0.067268
-0.037055,0.015834,0.055476
-0.037938,0.056448,0.058981
-0.032457,-0.00011849,0.080789
-0.035761,0.011292,0.063618
-0.035769,0.059321,0.077783
-0.035738,0.020545,0.092251
-0.040144,0.019869,0.03389
-0.038811,0.047984,0.046576
-0.035624,0.0077993,0.10267
-0.036377,0.023356,0.11153
-0.037475,0.023845,0.081331
-0.036965,0.043776,0.056814
-0.037128,0.055533,0.05126
-0.036517,0.016206,0.074811
-0.040322,0.013624,0.044918
-0.036689,0.060712,0.047214
-0.03689,0.023764,0.087824
-0.037488,0.061,0.049353
-0.035955,0.021834,0.089309
-0.033922,0.030151,0.10707
-0.036867,0.03926,0.042049
-0.037539,0.057955,0.071906
-0.037032,0.0096271,0.057846
-0.03673,0.011556,0.053895
-0.034935,0.059492,0.077981
-0.037337,0.010776,0.043095
-0.034724,0.0030929,0.10866
-0.03487,0.022347,0.086755
-0.034735,0.0056283,0.10708
-0.037727,0.025203,0.031571
-0.033185,0.0016188,0.099238
-0.036592,0.045721,0.036912
-0.036237,0.014571,0.056285
-0.036435,0.0044898,0.059642
-0.038628,0.044734,0.037673
-0.033333,0.033841,0.10066
-0.032267,0.0041488,0.11258
-0.036253,0.060668,0.069052
-0.036625,0.048938,0.054669
-0.035603,0.047845,0.035888
-0.034389,0.035253,0.088207
-0.034635,0.0063545,0.087264
-0.035812,0.059898,0.075652
-0.036168,0.057099,0.061827
-0.034889,0.0060971,0.089042
-0.038284,0.056482,0.058612
-0.03728,0.0081687,0.045048
-0.03507,0.016632,0.050766
-0.040011,0.040812,0.10398
-0.03521,0.05103,0.069479
-0.035428,0.026607,0.056349
-0.033854,0.00083291,0.10395
-0.035703,0.027276,0.042141
-0.037087,0.0076041,0.059169
-0.033006,0.047737,0.031924
-0.036201,0.054943,0.072774
-0.035954,0.055531,0.050961
-0.037032,0.057695,0.065247
-0.033978,0.011858,0.05113
-0.036069,0.05685,0.074028
-0.034484,0.039856,0.075506
-0.036533,0.061964,0.038696
-0.039676,0.050825,0.057606
-0.031599,0.026309,0.10455
-0.038135,0.00052649,0.063894
-0.033901,0.055048,0.067126
-0.035725,0.0098234,0.1172
